image,pred_path,gt_path,width,height,PSNR,SSIM,NCC,LMSE
be-5-m-13,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/be-5-m-13/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/be-5-m-13.png,540,400,24.86836220569943,0.9274069355713034,0.9565206322293044,0.0028437452059364584
be-5-m-16,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/be-5-m-16/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/be-5-m-16.png,540,400,24.703086635248145,0.9173248558781922,0.957108555824014,0.002967690186781027
be-5-m-19,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/be-5-m-19/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/be-5-m-19.png,540,400,24.71050992691099,0.8870491926423872,0.9556795274691735,0.003504165231525876
be-5-m-22,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/be-5-m-22/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/be-5-m-22.png,540,400,24.664157943592322,0.8503491185953149,0.950446039738367,0.004010735052029649
be-5-m-27,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/be-5-m-27/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/be-5-m-27.png,540,400,24.62032603201896,0.7986347809729631,0.950323183960332,0.006166540644346446
be-5-m-32,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/be-5-m-32/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/be-5-m-32.png,540,400,24.20307463726095,0.7749279618713266,0.9471229030388344,0.007546986133306519
bh-10-m-3,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-10-m-3/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-10-m-3.png,540,400,22.504765066286026,0.8034157332300182,0.9532343692634895,0.0052957704250020604
bh-3-m-32,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-3-m-32/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-3-m-32.png,540,400,22.292189948720264,0.8097657421630465,0.9557488341529211,0.0048412658881419575
bh-5-m-11,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-5-m-11/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-5-m-11.png,540,400,24.843677479392685,0.9162755603353347,0.9772783485586639,0.0026690540204915986
bh-5-m-13,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-5-m-13/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-5-m-13.png,540,400,25.400861197849206,0.9112054555516962,0.9783392631176199,0.0027975131951790667
bh-5-m-16,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-5-m-16/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-5-m-16.png,540,400,25.46420610406255,0.8869601942274015,0.9777006942135271,0.0031866409304171137
bh-5-m-19,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-5-m-19/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-5-m-19.png,540,400,23.1759252570605,0.8405207742816008,0.9646278117756963,0.004403139991958237
bh-5-m-22,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-5-m-22/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-5-m-22.png,540,400,22.992667202447304,0.8238457740911259,0.9608900648145781,0.004729421786934516
bh-5-m-27,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-5-m-27/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-5-m-27.png,540,400,23.014678440456414,0.8124413070267371,0.9589455063908859,0.004984013342815553
bh-5-m-32,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bh-5-m-32/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bh-5-m-32.png,540,400,22.900075634945235,0.8020671747308126,0.9574696007035819,0.005178610567191099
bi-10-m-3,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bi-10-m-3/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bi-10-m-3.png,540,400,24.57112668002175,0.8685052538971441,0.9744854797740296,0.003248787080631288
bi-3-m-32,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bi-3-m-32/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bi-3-m-32.png,540,400,24.512475218524106,0.8808179071968453,0.9705803038958039,0.002958907825067987
bi-5-m-11,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bi-5-m-11/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bi-5-m-11.png,540,400,23.930136473231972,0.9319359045726031,0.9765826663996067,0.0017546369725410023
bi-5-m-13,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bi-5-m-13/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bi-5-m-13.png,540,400,24.884377691494464,0.9335160710104357,0.978197064205912,0.0017989344406266054
bi-5-m-16,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bi-5-m-16/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bi-5-m-16.png,540,400,24.919973307079726,0.930504861552266,0.9789614712931558,0.0018186901331767476
bi-5-m-19,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bi-5-m-19/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bi-5-m-19.png,540,400,24.854228153010464,0.9268937464584818,0.9802462717750309,0.0018641330559881878
bi-5-m-22,/localhome/xumx/dip_pj/ERRNet/results/eval_baseline/SIR2_postcard/bi-5-m-22/errnet.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/postcard/transmission_layer/bi-5-m-22.png,540,400,25.23042690620241,0.9117155842038608,0.9791153119235919,0.0021535422882530365
