image,pred_path,gt_path,width,height,PSNR,SSIM,NCC,LMSE
12-Thick-3-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Thick-3-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Thick-3-m.jpg,540,400,25.044500117950008,0.9040482548874018,0.9876409970493214,0.0034874780927930935
12-Thick-5-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-Thick-5-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-Thick-5-m.jpg,540,400,24.752582883359917,0.9059861874389784,0.9877796704482962,0.0036770984072038745
12-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/12-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/12-m.jpg,540,400,27.534462643194555,0.9244434234128706,0.994842356654275,0.0012223867953875258
13-Focus-11-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Focus-11-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Focus-11-m.jpg,540,400,23.93933462130169,0.9050902812398309,0.9852234237535508,0.0034307941941540293
13-Focus-13-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Focus-13-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Focus-13-m.jpg,540,400,24.13205767775938,0.9033768768212788,0.9860014164854789,0.0035473893721331396
13-Focus-16-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Focus-16-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Focus-16-m.jpg,540,400,24.16415391174404,0.9024750774216735,0.9858232329349591,0.003582393994784373
13-Focus-19-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Focus-19-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Focus-19-m.jpg,540,400,24.110545067453735,0.9021564262859264,0.9855165172443979,0.003579513533876319
13-Focus-22-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Focus-22-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Focus-22-m.jpg,540,400,23.689841789835214,0.8986231703892122,0.9845196069375171,0.003711283126768097
13-Focus-27-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Focus-27-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Focus-27-m.jpg,540,400,23.794235462903185,0.8997470870249482,0.985318007291804,0.0035897978405710655
13-Focus-32-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Focus-32-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Focus-32-m.jpg,540,400,23.486505934362036,0.8944032633762614,0.9837881219284584,0.003837489407348062
13-Thick-10-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Thick-10-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Thick-10-m.jpg,540,400,25.71438374671073,0.9142977965610256,0.989840134280157,0.002478721883991
13-Thick-3-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Thick-3-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Thick-3-m.jpg,540,400,24.513220518742678,0.8984621054553585,0.9858978727258889,0.0030962946318686467
13-Thick-5-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-Thick-5-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-Thick-5-m.jpg,540,400,23.486505934362036,0.8944032633762614,0.9837881219284584,0.003837489407348062
13-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/13-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/13-m.jpg,540,400,23.68947675402373,0.9233698503493356,0.9509972380636592,0.004466247512809075
14-Focus-11-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Focus-11-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Focus-11-m.jpg,540,400,24.777964579975198,0.8967981314804566,0.988174402996143,0.003685102947247545
14-Focus-13-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Focus-13-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Focus-13-m.jpg,540,400,25.135296706672555,0.8942985858762121,0.9885804534245438,0.00356372082148446
14-Focus-16-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Focus-16-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Focus-16-m.jpg,540,400,24.52122167572624,0.8882827704682693,0.9880161770476754,0.003771295337017681
14-Focus-19-m,/localhome/xumx/dip_pj/ERRNet/results/errnet_naf_refiner_improved_best/sir2_withgt/14-Focus-19-m/naf_refiner.png,/localhome/xumx/dip_pj/ERRNet/datasets/processed_data/sir2_withgt/transmission_layer/14-Focus-19-m.jpg,540,400,24.580752473791854,0.8819285654718821,0.9891317467616585,0.003823595103444551
